Folder,Subfolder,Filename,EntryIndex,Raw Transcription
2024 Field Notes Images Pt 2,I1 - Relationships,IMG_2503.HEIC,2,"Q1: 44 | Q2: Female | Q3: Oakland, CA | Q4: Twice | Q5: Yes Campmate and I met and I completely fait it off! Daled long distance for a par. Now in a committed relationship with Someone else. We're still close friend's and talk several thues a week. | Q6: Yes Secondburn - my bryriend and I Just celebrated lupar fogether. He did not want to jom the bunny so I came without him as part of my camp. I mis him, and I wish I could showlion cenything. Myrecommendation: Bring your partner -AND AND gue them space to exptore! | Q7: On play, it's an intense bonding experience. You get to expbre with someone, it's you tho us. the elements. Magical."
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3201.HEIC,1,"Q1: 41 | Q2: Sandwich | Q3: San Diego | Q4: 1 | Q5: Yes, House, Jazz, Space Buss | Q6: See Above | Q7: Plugged in to the ry thyem of the universe | Q8: Alone it's good medicine, together our waves and energies move together"
2024 Field Notes Images Pt 2,I1 - Relationships,IMG_2473.HEIC,1,"Q1: 53 | Q2: Male | Q3: Big Island, HI | Q4: 1st time | Q5: No | Q6: No | Q7: No entanglements on playa yet"
2024 Field Notes Images Pt 2,I1 - Relationships,IMG_2473.HEIC,2,Q1: 72 | Q2: M | Q3: A small tan | Q4: 6 | Q5: [Illegible] | Q6: [Illegible] | Q7: Pretty similar except here the openness to the cultural distinctives of Bernig may is already established.
2024 Field Notes Images Pt 2,I1 - Relationships,IMG_2473.HEIC,3,"Q1: 44 | Q2: M | Q3: Gresham, Oregon | Q4: 4th | Q5: Not Yet | Q6: Yes, it was BEAUTIFUL MOMENTS! | Q7: Boring..."
2024 Field Notes Images Pt 2,I1 - Relationships,IMG_2473.HEIC,4,"Q1: 39 | Q2: M | Q3: Venice Beach | Q4: 6 | Q5: No, only lust has taken me | Q6: [Blank] | Q7: They are fleeting. Engage w/o attachment"
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3196.HEIC,1,"Q1: 54 | Q2: Female | Q3: Marietta, Ohio | Q4: 1 | Q5: First time dancer at burning man, of course. | Q6: Yes. Anything but tech | Q7: Happy & Sexy | Q8: Nope. It can only get Sexier w/ a partner."
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3196.HEIC,2,"Q1: 33 | Q2: FARALE | Q3: AUSTRALIA | Q4: 1 | Q5: YES - IT'S FUN! | Q6: PLAN AHEAD OF THE | Q7: YES, GIVES CONFIDENCE."
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3194.HEIC,1,"Q1: 44 | Q2: Male Cis | Q3: Seattle, WA | Q4: 3 | Q5: Not really | Q6: Sometimes EDM/House | Q7: Energized, Sensual | Q8: Much better with a Social group"
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3194.HEIC,2,"Q1: 50 | Q2: â™€ | Q3: The Netherlands | Q4: 3 (1 at Where The Sheep Sleep) | Q5: I dress up, I don't consider it costumes really. Just another part of me. | Q6: Spontaneously | Q7: I don't think so, which is part of why BM is so special."
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3195.HEIC,1,"Q1: 37 | Q2: Male | Q3: Washington, D.C. | Q4: Four Times | Q5: Exactly six times. I Dance to electronic music of all kinds, | Q6: Yes. On dance floors and at home. | Q7: Great | Q8: Feels the same."
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3195.HEIC,2,"Q1: 56 | Q2: 7 | Q3: Colorado | Q4: 21 | Q5: Costumes: No interesting clothes: yes | Q6: Plan Prepare then decide in the moment | Q7: A little, if they like it"
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3181.HEIC,1,Q1: 69 | Q2: Male | Q3: Midwest (Iowa) | Q4: Nine | Q5: Usually dance EDM | Q6: I used to dance at 60s love ins disco/clubs | Q7: Dance = Fun= Commen Harmontooos | Q8: Yes.
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3181.HEIC,2,Q1: 26 | Q2: Trans woman | Q3: Denver Colorado USA | Q4: 3 | Q5: Not often only to goth/industrial | Q6: Same | Q7: Euphoric | Q8: Yes. I don't like dancing with others
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3181.HEIC,3,"Q1: 56 | Q2: FEMALE | Q3: REDSTONE, COLORADO | Q4: 3 | Q5: LIVE MUSIC,REVERBIA | Q6: NOT MUCH ANYMORE | Q7: GREAT 80S HOUSE | Q8: LOVE IT INCAR!"
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3204.HEIC,1,"Q1: 31 | Q2: F | Q3: Sparks, W | Q4: 2+ renegade | Q5: hot enough | Q6: sometimes havelencerts | Q7: very happy | Q8: depends"
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3204.HEIC,2,"Q1: 37 | Q2: FEMALE | Q3: RENO, NV | Q4: 1 | Q5: YES, EVERYTHING + ANYTHING | Q6: SOMETIMES, MY HOUSE | Q7: GOOD + HAPPY | Q8: NO"
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3203.HEIC,1,"Q1: 31 | Q2: FEMALE | Q3: RENO, NEVADA | Q4: 2x | Q5: Rarely; Deep Plaja / EDM | Q6: Yes; All music; mostly @ Home | Q7: Amazing! | Q8: Much different when alone, but dancing in public is amazing. To'm too shy to really let loose outside of my homelcar"
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3189.HEIC,1,Q1: 71 | Q2: F | Q3: Wash state | Q4: 8 | Q5: To any music | Q6: home-organized Partnel dances contra/ballroom | Q7: Wonderful - good brain chemistry | Q8: Yes
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3189.HEIC,2,"Q1: 39 1/2 | Q2: MAN | Q3: Palm Desert SA | Q4: ONE | Q5: DANCE DANCE DANCE EDM. | Q6: Yes, anywhere the beat is | Q7: great | Q8: yes"
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3217.HEIC,1,"Q1: 51 years old | Q2: Female | Q3: Seattle, WA | Q4: Stimes | Q5: Yes, but not every day, Self-exprension telling a story about myself | Q6: I plan ahead of ture for eased, comfort, body positivity, and none-moopy clothing | Q7: When I wear something unique I made myself it starts Conversations"
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3217.HEIC,2,"Q1: 37 | Q2: Non-binany | Q3: San Francisco, CA | Q4: 1 | Q5: Yes, because why not? | Q6: How I feel, theme day, + weather | Q7: I can be addressed as femme or mase terms depending on how Idress."
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3188.HEIC,1,"Q1: 63 | Q2: F | Q3: NC, DE, PA | Q4: 4 | Q5: Playa Choir one Year Dance every day Dance Music | Q6: Rarely | Q7: Love it Have been in a few church choirs | Q8: Situational - I dance + Sing alone at home."
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3188.HEIC,2,Q1: 71 | Q2: M | Q3: NC | Q4: 2 | Q5: A little bit | Q6: Play guitar + write song | Q7: No dancing | Q8: I like playing my guitar alone and jamming and performing I rarely dance.
2024 Field Notes Images Pt 2,E1 - Singing & Dancing,IMG_3188.HEIC,3,"Q1: 33 | Q2: Female | Q3: Houston, TX | Q4: 1 | Q5: often, soundgardm | Q6: Karely, 80% club | Q7: free | Q8: Its the same"
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3240.HEIC,1,Q1: 45 | Q2: Female | Q3: Tahoe/Prescott AZ Area | Q4: 21 | Q5: Costumes dont exist here | Q6: Both | Q7: It can Sometimes Prompt Conversation
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3240.HEIC,2,"Q1: Female | Q2: 51 years young! | Q3: 2nd Burn | Q4: SF Bay Area | Q5: Tent for my 1st burn This year, I am w/ a trailer camper | Q6: Vehicle pass | Q7: gifted a ticket to a friend"
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3241.HEIC,1,Q1: 28 | Q2: MACR | Q3: ITAU | Q4: 1Â° | Q5: yes! | Q6: [Blank] | Q7: à¤²à¤¾à¤² à¥«
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3248.HEIC,1,No entries found
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3227.HEIC,1,Q1: 26 | Q2: F | Q3: San Francisco | Q4: once | Q5: no. I feel more genuine and authentic when I wear what I feel. | Q6: plan ahead a bit but day to day is spontaneous | Q7: Yes - Can sometimes start conversations when people enjoy my outfit
2024 Field Notes Images Pt 2,B3 - Symbolism,IMG_2138.JPG,1,No entries found
2024 Field Notes Images Pt 2,M2 - Sustainability,IMG_2606.HEIC,1,No entries found
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3232.HEIC,1,Q1: 59 | Q2: Female | Q3: Berkeley CA | Q4: 17 | Q5: Depends on you defiton of costumes lots of fun clothing | Q6: Dress spontems Boy lots of clong Change in 2x a day. | Q7: Yes - but re in a playful on sury mood -
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3232.HEIC,2,"Q1: 37 | Q2: Female | Q3: Washington DC | Q4: 3 times | Q5: Sometimes. Mostly Not because I take pride in being a non-conformist. | Q6: Comfort, Practability, Temp | Q7: NOPE!"
2024 Field Notes Images Pt 2,G3 - Drinking & Smoking,IMG_2666.HEIC,1,No entries found
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3215.HEIC,1,"Q1: 36 | Q2: Male | Q3: Berkeley, CA | Q4: 4 Hmes | Q5: Yes. Helps me feel different from the default world. | Q6: Kaftans ace good for desert living. Planned ahead of time. | Q7: Probably? Not in obvious ways, maybe makes me a little moce self-concias."
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3215.HEIC,2,"Q1: 32 | Q2: Male | Q3: NYC | Q4: 4 big burns (3 ""Little ones"") | Q5: YES I love making outfits and wearing them. A chance to dress cute and a bit slutty! | Q6: I throw shit in My bag and then decide the day of Cor night (64) | Q7: YES people start convos by saying ""nice outfit"" then you make friends J"
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3238.HEIC,1,"Q1: 68 | Q2: F. | Q3: 50, Cui. | Q4: 23 | Q5: I used to in my younger days. now I am comfortable with myself. I love the people who express them selves with costume. Don't judge those who dont | Q6: I dress spontaneously | Q7: Confidence comes with how you feel at an given moment costuming is so much a part or who we are or want to be."
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3214.HEIC,1,"Q1: 68 | Q2: F | Q3: No. Calif | Q4: 23 | Q5: Sometimes - Depending on weather + mood | Q6: Weather + mood- | Q7: NO - Not me- But people React differently to me ""I'm not participating B.S."""
2024 Field Notes Images Pt 2,F1 - Costumes,IMG_3214.HEIC,2,"Q1: 31 | Q2: M | Q3: Portugal | Q4: 1. | Q5: yes, I like wear costuns | Q6: Both. Buy Cool staff in advance and the u compire | Q7: Yes, some outfits sumiron people, Some disattract Probably by personal feeling. lisit interesting/ attractive for him or not)"
2024 Field Notes Images Pt 2,G3 - Drinking & Smoking,IMG_2671.HEIC,1,"Q1: 31 | Q2: M | Q3: Bedin, Germany | Q4: 2 | Q5: yes | Q6: Alc, 420, worl | Q7: yos, recreational | Q8: Not too much | Q9: Little effect, all"
2024 Field Notes Images Pt 2,G3 - Drinking & Smoking,IMG_2671.HEIC,2,"Q1: 31 | Q2: Female | Q3: Brooklyn, NY | Q4: First | Q5: yes | Q6: More drinking, less Smoking- | Q7: play, medicine, relax, social | Q8: It changed CENSUS in NY | Q9: Started at age 18 and now"
2024 Field Notes Images Pt 2,M2 - Sustainability,IMG_2610.HEIC,1,"Q1: 35 | Q2: Female | Q3: PORTLAND OR | Q4: 2 | Q5: Limiting trash, Stopp ng at thrift Stores. | Q6: NOT YET. HSEARLY | Q7: YES, Not sure yet, Every year it seams to get better. | Q8: yes, Its our Responsibility to this Place + eachothe | Q9: maybe Not. Bertause people are selfish Bot we should. | Q10: yes Because your Enursed IN it for aset amount of time"
2024 Field Notes Images Pt 2,M2 - Sustainability,IMG_2610.HEIC,2,Q1: 73 | Q2: Male | Q3: Pocatello Idaho | Q4: Fivot Time | Q5: Not at all | Q6: No Responce | Q7: No | Q8: Yes | Q9: Perception makes the burn move tasty | Q10: No-Goverament makes it tough enough.
2024 Field Notes Images Pt 2,G3 - Drinking & Smoking,IMG_2692.HEIC,1,Q1: 31 | Q2: Female | Q3: Reno | Q4: 7 | Q5: yes! My job & my community | Q6: Leave no trace: teaching it to Kids! | Q7: Radical self expression: being myself
2024 Field Notes Images Pt 2,G3 - Drinking & Smoking,IMG_2669.HEIC,1,Q1: 1-48 | Q2: M | Q3: Charlotte | Q4: 15 | Q5: yes | Q6: move at Burn
2024 Field Notes Images Pt 2,G3 - Drinking & Smoking,IMG_2694.HEIC,1,Q1: 34 | Q2: Male | Q3: NYC | Q4: I Time | Q5: I drink a litle | Q6: little | Q7: Just to drink with othars | Q8: nope | Q9: nope
2024 Field Notes Images Pt 2,G3 - Drinking & Smoking,IMG_2686.HEIC,1,"Q1: 27 (almost28) | Q2: Enby | Q3: Reno, NV (Cwell, Sparks) | Q4: 18 | Q5: Drink yes, Smoke No. Smoking gives me a headache. I like weed tho | Q6: Beer, weed. bout the sane | Q7: Relaxation | Q8: They are | Q9: Sometimes makes the exp. more anxious"
2024 Field Notes Images Pt 2,D2 - Boundaries of Humanity,IMG_3001.HEIC,1,Q1: 69 | Q2: male | Q3: arroyo Grande Ca | Q4: First Time
2024 Field Notes Images Pt 2,D2 - Boundaries of Humanity,IMG_3001.HEIC,2,Q1: 37 | Q2: F | Q3: NH | Q4: 3 | Q5: conciousness | Q6: soul | Q7: No | Q8: personality | Q9: responsibility
2024 Field Notes Images Pt 2,G3 - Drinking & Smoking,IMG_2682.HEIC,1,"Q1: 37 | Q2: F | Q3: SF | Q4: 6 | Q5: yes | Q6: Drink / smoke weed more | Q7: Both play Irecreation | Q8: I don't smoke often in default would, but started more when it became Legal. Easier access & know safety. | Q9: Prefer to do one Substance at a time."
2024 Field Notes Images Pt 2,G3 - Drinking & Smoking,IMG_2682.HEIC,2,"Q1: D29 | Q2: FTM | Q3: Portland, OR | Q4:  | Q5: yes. | Q6: Alcohol B weed. I Deff drinke lot more on Playa. I dont drink a lot in default it helps me to be able to talk and Connect w/ those ground mebecause I am a very Sovitary Person, diff smoke lesssomy be it is harder too on Aaya | Q7: drinking helps me Socialize, weed helps me be a hunan Iam disutred and weed is is an an important med for Me | Q8: it is legal Where I am from!. | Q9: I drink ugly because I dont live the fect of being Crossfaded."
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2889.HEIC,1,Q1: 40 | Q2: Male | Q3: New Jersey | Q4: First timp | Q5: No. I always dress punk. | Q6: Basically wedb the same thing but with different shirts
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2889.HEIC,2,Q1: befinitely | Q2: People rest strongly | Q3: [Blank] | Q4: If you meant appearance punk rock Sometimes negatively
2024 Field Notes Images Pt 2,K2 - Diversity & Inclusion,IMG_3107.HEIC,1,"Q1: 44 | Q2: woman | Q3: Reno | Q4: 4 | Q5: I am a white woman and I'm 6'2"". Being so out of the ordinary, people always need to point that out to me. It has forced me to be more outgory than I might be. People also listen to me and follow me because I've decided to embody my height. It's both a positive and a negative, because sometimes all I want to do is blend in. | Q6: No, there's nothing I can do about my height. I have decided that if people stare at me, they might as well look at something nice so I try to dress well and take care of myself"
2024 Field Notes Images Pt 2,K2 - Diversity & Inclusion,IMG_3107.HEIC,2,"Q7: My playa name is tall As Fuck. Here, I proactively claim my weight before sou dare else can do it for me. It's kinda rad. | Q8: Nope I'm just myself here."
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2856.HEIC,1,No entries found
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2866.HEIC,1,"Q1: 41 | Q2: male | Q3: Berlin | Q4: 3rd burn | Q5: yes! Get weird, Inspire others | Q6: I take a variety of planed costumed and loose fun items. I combine as I fed that day. | Q7: It makes for talking points, Pls easier to connect."
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2866.HEIC,2,"Q1: 41 | Q2: Male | Q3: New Jersey | Q4: 1 is my first time | Q5: Yes it reminds me mul everything is work, there is a place some whar were everyting, I like is. | Q6: Yes | Q7: One Big slow process from a few roths back | Q8: yes, in nicer | Q9: Every thing"
2024 Field Notes Images Pt 2,K2 - Diversity & Inclusion,IMG_3112.HEIC,1,Q1: 25 | Q2: man | Q3: tha hoe Basin | Q4: frist time | Q5: my friend Ship | Q6: yes in Jail inplant on P | Q7: Just me | Q8: Sex
2024 Field Notes Images Pt 2,K2 - Diversity & Inclusion,IMG_3112.HEIC,2,"Q1: 34 | Q2: F | Q3: Gardena CA (Los Angeles) | Q4: 11 | Q5: I am in engineering, and usually the only women in my group at any givein job. Sometimes I run into sexist assumptions about my abilities. | Q6: Sometimes I will change the language I use in ader to fit in (ex. calling coworkers ""bro"") | Q7: I have noticed that since I started buruling at 21 I lave been getting less attention from old men on playa. Not sure if this is related to my age or a cultural shift. | Q8: No"
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2874.HEIC,1,"Q1: 33 | Q2: NB | Q3: Nevecla City CA | Q4: 6 | Q5: No, wears clothes that want to wear in the outside world | Q6: Dress spontaneously, but all fall colors (orange & Black) | Q7: Yes, People compliment it & the wearer feels confident"
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2877.HEIC,1,"Q1: 35 | Q2: M | Q3: Berkeley | Q4: 15 | Q5: No, I'm naked the entire time. I'm not totally sure why, but it's how I feel most comfortable now. I'm sad there's less (and) naked People at Burning Man. I blame Phone cameras, | Q6: I spend all year not thinking about it at all. | Q7: More and more, yes. I definitely Notice the lack of nakedness, mostly female bodied People, which from conversations seems to suggest a lack of safety and Voyeurism. It's a big deal to many People and I get comments' | Q8: [Blank]"
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2877.HEIC,2,Q1: 41 | Q2: F | Q3: 56 | Q4: [Blank] | Q5: Free And happy Burning for 10 years | Q6: [Blank] | Q7: [Blank] | Q8: [Blank]
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2859.HEIC,1,"Q1: 52 | Q2: female | Q3: Whitehorse, Yukon, Canada | Q4: 10! | Q5: Yes. I get to be someone different than every day me. And its fun! | Q6: I bring my entire costume closet & decide spontaneously, | Q7: Nope! I am still me."
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2859.HEIC,2,"Q1: 34 | Q2: MALE | Q3: CALIFORNIA, LONG BEACH | Q4: 2 | Q5: YES, ITS ME | Q6: SPONTANEOUSLY, IN THE MOMENT | Q7: YES, BECAUSE WHEN I FEEL MORE COMFORTABLE I AM MORE OPEN"
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2865.HEIC,1,"Q1: 38 | Q2: male | Q3: Colorado | Q4: 8 | Q5: not really I have clothing. but not full ""costumes"" | Q6: NO Plan | Q7: NO Fuck People!"
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2878.HEIC,1,Q1: 34 | Q2: M | Q3: Ber Kely | Q4: 12 | Q5: My Style a BM is less costumey and move skin comfy flowey w/ Boots and a wet scarf. a bit Muggley at night | Q6: Bin full of options / No plan BM Sawnged fashion | Q7: I don't think so.
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2878.HEIC,2,Q1: 23 | Q2: F | Q3: CA | Q4: 2 | Q5: spontanibbly | Q6: Yes
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2878.HEIC,3,"Q1: 40 | Q2: F | Q3: Alaska | Q4: First-One | Q5: Every single day 2 outfits -daytime -night | Q6: I love to sew, so I made this my aut 8 it just came natural to come up withemy dream Outfits that I've wanted to wear since I was Young-but hodno Venue | Q7: I feel more confident interact when I Wear nyt Outf"
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2872.HEIC,1,"Q1: 37 | Q2: Female | Q3: Sacramento, CA, USA | Q4: 4! | Q5: Yes, it is fun | Q6: Plan ahead and spontaneous -> comfort is key | Q7: No"
2024 Field Notes Images Pt 2,L1 - Beyond Black Rock City,IMG_3344.HEIC,1,"Q1: 70 % | Q2: m | Q3: CALIFORNIA | Q4: 16 | Q5: Before the burn, would never have hugged anyone, even family | Q6: Really embracing Inmediocy"
2024 Field Notes Images Pt 2,L1 - Beyond Black Rock City,IMG_3330.HEIC,1,"Q1: 53 | Q2: Mate | Q3: BigIsland, HI | Q4: 1st time | Q5: No | Q6: I incorporated some of them before - I am getting used to immediacy | Q7: 1st time, we will see"
2024 Field Notes Images Pt 2,L1 - Beyond Black Rock City,IMG_3330.HEIC,2,"Q1: 72 | Q2: M | Q3: at Home | Q4: 6 | Q5: Yes, now much more rwa to live with radical self expression and to welcome others who do the same | Q6: Mainly this | Q7: Mainly this"
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2887.HEIC,1,"Q1: 73 | Q2: Female | Q3: San Jose, CA | Q4: 16 years | Q5: Yes. I love the opportunity to be Creative and silly. Costumes bring us together in a way that is very different in the other life. | Q6: Silly, putting things together. I think about Costumes through the year and gather fun things It reminds me to not take things seriously. Connecting to Silliness & joy | Q7: I feel more welcome any where I go in the City and helps me Return the joy of seeing and welcoming others"
2024 Field Notes Images Pt 2,F3 - Costumes,IMG_2887.HEIC,2,Q1: [Blank] | Q2: [Blank] | Q3: Los Angeles | Q4: Four | Q5: Yes radical self expression | Q6: [Illegible] | Q7: Yes you're priced differently depending on what you wear sometimes | Q8: [Illegible]
